net.if.in[tapb27f73e5-2a]_avg,net.if.in[tapccea037d-31]_avg,net.if.out[tapcb38e096-95]_avg,kernel.maxfiles_avg,net.if.in[tap1c736686-7b]_avg,net.if.out[tapa2a74dbf-06]_avg,system.users.num_avg,net.if.in[tapc5f5f6c7-be]_avg,net.if.out[tapa09478ed-1b]_avg,net.if.in[brq8cbe41b6-0f]_avg,net.if.out[tap9a9dfee0-a8]_avg,"vfs.fs.size[,used]_avg",net.if.in[tapb444bd76-38]_avg,vfs.file.cksum[etcpasswd]_avg,"system.cpu.util[,steal]_avg",net.if.out[tapb85bc221-1c]_avg,"system.swap.size[,pfree]_avg","vfs.fs.size[,free]_avg",net.if.in[tapc90e6ca4-72]_avg,net.if.in[tapa9b5edc6-e4]_avg,"system.swap.size[,total]_avg","icmpping[,{$PING},,,]_avg",net.if.out[tapcd579ff6-0c]_avg,net.if.in[enp2s0f0]_avg,"vfs.fs.size[,pfree]_avg","vfs.fs.size[boot,pfree]_avg",net.if.out[enp2s0f1.23]_avg,system.cpu.switches_avg,"proc.num[,,run]_avg",net.if.out[tap5157a0da-ff]_avg,system.cpu.intr_avg,"vfs.fs.size[boot,total]_avg",net.if.out[tap736b5d0f-8c]_avg,"vfs.fs.size[,total]_avg",net.if.in[tap0efa70c6-82]_avg,net.if.out[tap65a310f9-f1]_avg,vm.memory.size[total]_avg,"system.cpu.util[,system]_avg",net.if.in[tap0f43a4ad-aa]_avg,"system.cpu.util[,idle]_avg",net.if.out[tap422bab9c-41]_avg,net.if.in[enp2s0f1.23]_avg,net.if.in[tap2d0aa02b-9a]_avg,"vfs.fs.size[boot,free]_avg",net.if.out[tapefb62773-94]_avg,net.if.in[tapb563fdd0-83]_avg,"system.cpu.load[percpu,avg1]_avg","vfs.fs.size[boot,used]_avg",net.if.in[enp2s0f1]_avg,net.if.out[tap0f43a4ad-aa]_avg,agent.ping_avg,"system.cpu.util[,user]_avg",net.if.in[tap422bab9c-41]_avg,proc.num[]_avg,"system.swap.size[,free]_avg",net.if.in[ens2f1]_avg,vm.memory.size[available]_avg,net.if.out[tap2d0aa02b-9a]_avg,net.if.in[tapefb62773-94]_avg,net.if.out[tapb563fdd0-83]_avg,net.if.out[enp2s0f0]_avg,net.if.out[enp2s0f1]_avg,net.if.in[ens2f0]_avg,net.if.in[tap5157a0da-ff]_avg,system.boottime_avg,net.if.in[tap736b5d0f-8c]_avg,"system.cpu.util[,softirq]_avg",net.if.in[tap65a310f9-f1]_avg,net.if.out[tap0efa70c6-82]_avg,"vfs.fs.inode[,pfree]_avg",kernel.maxproc_avg,system.uptime_avg,net.if.out[tapb444bd76-38]_avg,system.localtime_avg,"vfs.fs.inode[boot,pfree]_avg",net.if.out[tapc90e6ca4-72]_avg,net.if.in[tapb85bc221-1c]_avg,net.if.out[tapa9b5edc6-e4]_avg,"system.cpu.util[,nice]_avg","system.cpu.util[,iowait]_avg",net.if.out[ens2f0]_avg,net.if.in[tapcd579ff6-0c]_avg,net.if.out[tapb27f73e5-2a]_avg,net.if.out[ens2f1]_avg,"system.cpu.load[percpu,avg5]_avg",net.if.out[tapccea037d-31]_avg,net.if.in[tapcb38e096-95]_avg,net.if.in[tapa2a74dbf-06]_avg,net.if.out[tap1c736686-7b]_avg,"icmppingsec[,{$PINGS},,,]_avg","system.cpu.util[,interrupt]_avg",net.if.out[tapc5f5f6c7-be]_avg,"icmppingloss[,{$PINGL},,,]_avg",net.if.out[brq8cbe41b6-0f]_avg,net.if.in[tapa09478ed-1b]_avg,net.if.in[tap9a9dfee0-a8]_avg,"system.cpu.load[percpu,avg15]_avg"
0.0002139495079161318,0.41392511532921994,0.0007230657989877078,0.0,0.00028461647929415115,0.0019465328499741058,0.0,0.026465123580447364,0.0022369270574568636,0.1761761761761762,0.05951400301816408,0.6836921229516406,0.05684369955766019,0.0,0.0,0.00015216068167985377,0.0,0.31429392031805037,0.0013577928643651596,4.059018123515921e-06,0.0,0.0,0.007127583749109059,0.0017170838434119083,0.3137254901967026,0.0,0.22671995780553691,0.31640391139493085,0.0,0.004777625906844707,0.16039066739012453,0.0,0.007051965147621131,0.0,7.159528616635881e-06,0.0004739075329255535,0.0,0.1589005054351591,0.049242914455804324,0.810403563941299,0.0008303923603902863,0.16186882143750478,0.00013056534795665223,0.0,0.0010489618363002488,0.007183682231311501,0.029317628984765087,0.0,0.16359529475224965,0.03459095720550431,0.0,0.6818373367045938,9.33968431867003e-05,0.5500000000000007,0.0,0.1011698440207972,0.5705216413114496,0.05823325560256919,0.00099644128113879,0.007556400657595025,0.019140986468751717,0.22711190547737956,0.10098895546091102,0.0028511198158059983,0.0,0.002228936549606221,0.054133858267716495,2.856653145175113e-05,1.4116237510989715e-05,1.0,0.0,0.5512820512820511,0.06476121763281743,0.5502136752136266,0.0,0.0043471070475110465,1.340272968928005e-05,3.929273084479377e-05,0.0,0.0012285012285012283,0.0,0.00018731853516905497,0.003208392748013853,0.0,0.03171288743882544,0.2077696693177708,0.001287001287001287,0.014179568972224384,0.006113821138211385,0.5205318191260994,0.0,0.04102585730700113,0.0,0.0,0.0012473352042106783,0.04986950078184777,0.03681397274712039
0.0002139495079161318,0.4190366861079753,0.0007449768838055197,0.0,0.00021346235947061336,0.0017947390038752075,0.0,0.026535412961830526,0.0016632944751261876,0.1751751751751751,0.058655317868042,0.6951643317286198,0.05684369955766019,0.0,0.0,0.00015606223762036284,0.0,0.3025394488768143,0.0012133468149646107,5.412024164687895e-06,0.0,0.0,0.007270135424091238,0.001154151534371056,0.3006535947715747,0.0,0.22822327410744345,0.30582718020355193,0.0,0.004373882872463464,0.1506239826370046,0.0,0.006989281012975614,0.0,7.159528616635881e-06,0.00038573868959056526,0.0,0.0909783286020911,0.05490487899572926,0.8240222091194971,0.0009457246326667126,0.1604129931717451,0.0005222613918266091,0.0,0.0009872581988708204,0.007333182555228869,0.020803994366918446,0.0,0.16217849487136982,0.035498261001058524,0.0,0.5292878213232202,9.33968431867003e-05,0.5500000000000007,0.0,0.080733679953784,0.5705718189773874,0.019176938231929105,0.00021352313167259787,0.01247845980153307,0.017479506364777783,0.2284367830346624,0.0811376597126976,0.0024788446012618485,0.0,0.00047055327158353563,0.05216535433070868,9.52217715058371e-06,1.499850235542658e-05,1.0,0.0,0.552172364672364,0.06476121763281743,0.551282051282044,0.0,0.00427623030217119,8.9351531261867e-06,5.1080550098231946e-05,0.0,0.0013820638820638822,0.0,0.00018731853516905497,0.0032932708630406746,0.0,0.021207177814029365,0.21872529623727727,0.0019305019305019305,0.01482144246479421,0.006178861788617887,0.4404819610830275,0.0,0.041092719898204275,0.0,0.0,0.000893534633312055,0.047539989327853936,0.026123616652864563
0.0001069747539580659,0.39818323853255566,0.0008545323078945656,0.0,0.00014230823964707557,0.002352804614532921,0.0,0.02694660584292198,0.0014736837052344576,0.1751751751751751,0.06434897824529907,0.6716543165653945,0.05684369955766019,0.0,0.0,0.00019117624108494448,0.0,0.32628157308317896,0.0012133468149646107,5.412024164687895e-06,0.0,0.0,0.007127583749109059,0.0018987096546164697,0.326797385620921,0.0,0.22654283897242442,0.33007383755737374,0.0,0.004563137419829672,0.1738469886055345,0.0,0.007522096157462542,0.0,1.0739292924953821e-05,0.00046288642750867866,0.0,0.17385584712317392,0.06053448945256892,0.773650419287212,0.001084123359398427,0.15221326752468337,0.0,0.0,0.0012649245673032397,0.005301511486608221,0.0208680066572782,0.0,0.15381282958226455,0.03961893240586723,0.0,0.6544458491361151,0.0001867936863734006,0.5500000000000007,0.0,0.10528596187175043,0.5703486758632419,0.09339298553966605,0.0005693950177935943,0.009299423613999644,0.03897650382341185,0.22691815945365892,0.10864072764022237,0.0025311724426636366,0.0,0.000569617118232701,0.07283464566929138,9.52217715058371e-06,1.764529688873717e-05,1.0,0.0,0.5534188034188023,0.06476121763281743,0.5523272792022453,0.0,0.00460698844709051,1.78703062523734e-05,5.8939096267190657e-05,0.0,0.0012285012285012283,0.0,0.0005619556055071649,0.0032593196170299446,0.0,0.01983686786296901,0.17200322385031547,0.0006435006435006435,0.017058274332840583,0.006113821138211385,0.21715947649054776,0.0,0.04155355744988133,0.0,0.0,0.0007565310079853541,0.06320867083179625,0.018444628472483633
0.00032092426187419767,0.3963271677649213,0.0007449768838055197,0.0,0.00028461647929415115,0.0022411914924013784,0.0,0.027156302497381726,0.0021721233766077916,0.18818818818818817,0.06410843889964672,0.6732807344087917,0.05684369955766019,0.0,0.0,0.0001482591257393447,0.0,0.32120812570519774,0.0009822331359237324,6.765030205859869e-06,0.0,0.0,0.007697790449037782,0.0028772158781206906,0.3202614379079023,0.0,0.23567173298885605,0.3008381560566753,0.0,0.002843023867101251,0.13109061313076475,0.0,0.006707202407070768,0.0,3.5797643083179403e-06,0.00038573868959056526,0.0,0.12649726511112647,0.05445192183253526,0.8997641509433958,0.00089959172375614,0.13744835307406675,0.0006528267397832616,0.0,0.0010798136550149613,0.006075846497667411,0.00838561003712713,0.0,0.13974709433813842,0.03621654317253894,0.0,0.6485461441213651,4.669842159335015e-05,0.5500000000000007,0.0,0.09055459272097055,0.5703492107030979,0.022488660704460803,0.0006405693950177936,0.0105274625151029,0.020132525421687572,0.23578300536197236,0.09088284126182056,0.001617677839906707,0.0,0.000495319233245827,0.041338582677165336,4.761088575291855e-06,1.499850235542658e-05,1.0,0.0,0.5544871794871788,0.06476121763281743,0.553418803418765,0.0,0.0047014907742103165,4.46757656309335e-06,4.715127701375248e-05,0.0,0.0013820638820638822,0.0,9.365926758452749e-05,0.0034630270930943174,0.0,0.008156606851549758,0.16829888442187774,0.001287001287001287,0.015735625923908814,0.006634146341463414,0.45045356969738937,0.0,0.04185083881692302,0.0,0.0,0.0012239994218748117,0.07503375969040652,0.008808251148084013
0.0005348737697903295,0.4066592496462844,0.0008326212230767537,0.0,0.00021346235947061336,0.003343929139061021,0.0,0.026823599425501457,0.0016632944751261876,0.18818818818818817,0.06352791936153601,0.6839468426097994,0.05684369955766019,0.0,0.0,0.00017947157326341726,0.0,0.3139639118726336,0.0006644518272425248,4.059018123515921e-06,0.0,0.0,0.007840342124019961,0.001167387997203847,0.3137254901967026,0.0,0.23738980876246354,0.34065056874875266,0.0,0.0020481547681631797,0.17666847531199137,0.0,0.0076474644267535835,0.0,2.1478585849907642e-05,0.00037471758417369216,0.0,0.14235269680814233,0.0652258314999353,0.7767950733752622,0.0009918575415772853,0.1523029157421388,0.00013056534795665223,0.0,0.0010181100175855363,0.004055675453963483,0.012802458071949824,0.0,0.15419884644451498,0.04370179948586118,0.0,0.6868942267172349,9.33968431867003e-05,0.5500000000000007,0.0,0.0808781051415367,0.5701280776925888,0.04273131936792378,0.0008540925266903915,0.007447461722819737,0.023857207791366408,0.23755942699329566,0.08135421930267817,0.0011811141344975032,0.0,0.0005448511565704097,0.07283464566929138,2.3805442876459274e-05,1.94098265776109e-05,1.0,0.0,0.5555555555555554,0.06476121763281743,0.5544871794871256,0.0,0.00425260472039124,1.340272968928005e-05,5.304518664047157e-05,0.0,0.0012285012285012283,0.0,0.00028097780275358243,0.003496978339105044,0.0,0.01272430668841762,0.19098165291818442,0.001287001287001287,0.023788220648875747,0.006666666666666668,0.48057613738660765,0.0,0.04187346923240716,0.0,0.0,0.0008295494236814529,0.07094378290114292,0.013475871414590078
0.0002139495079161318,0.41613206472326214,0.0005915992900808534,0.0,0.000355770599117689,0.0026563923067307177,0.0,0.027192618677763014,0.0020545166965483643,0.1761761761761762,0.05891735793732808,0.6914531140127735,0.05684369955766019,0.0,0.0,0.00015216068167985377,0.0,0.30636054192837037,0.000520005777841976,6.765030205859869e-06,0.0,0.0,0.007163221667854602,0.0025025417835025437,0.3071895424836839,0.0,0.2316520360814386,0.32119337457593256,1.0,0.0011859951634949012,0.17699403147042858,0.0,0.006613176205102489,0.0,7.159528616635881e-06,0.00037471758417369216,0.0,0.11791179117911788,0.06312281609939176,0.7846321409853241,0.0008303923603902863,0.2746248222099491,0.00013056534795665223,0.0,0.0008329991052972545,0.003135673460625831,0.017411342977851754,0.0,0.27249053921554856,0.0424920610917889,0.0,0.8015170670037932,0.00014009526478005044,0.6000000000000014,0.0,0.06448584633160026,0.5700261361998002,0.6395709382409734,0.00014234875444839857,0.005922316635965694,0.02101438742018806,0.23197713388077376,0.06453475781419193,0.0007595012409173817,0.0,0.0004457873099212443,0.0807086614173228,9.52217715058371e-06,1.3233972666552851e-05,1.0,0.0,0.5566239316239319,0.06476121763281743,0.5555555555555429,0.0,0.0037564675030122632,1.340272968928005e-05,4.518664047151286e-05,0.125,0.0023034398034398034,0.0,0.00018731853516905497,0.003225368371019218,0.0,0.01938009787928223,0.21193014674220662,0.001287001287001287,0.02225161440908737,0.006081300813008131,0.38965445606259963,0.0,0.04217177925469813,0.0,0.0,0.001044840834909126,0.05598792785197241,0.021154859594971008
0.0001069747539580659,0.4117258825414507,0.1785534301803282,0.0,0.00028461647929415115,0.002544779184599175,0.0,0.02653892743089968,0.003076974772167059,0.17817817817817816,0.05684388190190026,0.7084615197142625,0.05684369955766019,0.0,0.0,0.0001482591257393447,0.0,0.2892772611239707,0.003972266358515095,5.412024164687895e-06,0.0,0.0,0.00748396293656451,0.0013162202591631396,0.28758169934735633,0.0,0.22840293310635026,0.28178008381560593,0.0,0.0038902323625275995,0.17406402604449234,0.0,0.007177333416912179,0.0,1.0739292924953821e-05,0.0003416542679230729,0.0,0.02146368483002159,0.042642681506406106,0.7605313155136271,0.0008534588148455709,0.2634814018159496,0.0,0.0,0.0008638509240119704,0.004887510589606277,0.02899756753296634,0.0,0.2619835198332317,0.0291849387569938,0.0,0.2726506531816275,0.00014009526478005044,0.5500000000000007,0.0,0.08658290005777014,0.5702824074098158,0.5817582427521213,0.0007117437722419928,0.008318973201022047,0.04770098666816436,0.22869071979259867,0.08633508987222982,0.000864156923720958,0.0,0.0005448511565704097,0.06299212598425197,4.761088575291855e-06,1.4116237510989715e-05,1.0,0.0,0.5576923076923066,0.06476121763281743,0.5566239316239034,0.0,0.004134476811491483,8.9351531261867e-06,4.518664047151286e-05,0.0,0.0012285012285012283,0.0,0.00018731853516905497,0.003344197732056766,0.0,0.026623164763458412,0.2015749827314945,0.0990990990990991,0.025441531160040456,0.006211382113821141,0.38833875770376014,0.0,0.04103717251474319,0.0,0.0,0.0016350102978549147,0.05369756785098687,0.023488669728224047
0.0002139495079161318,0.39934209122753506,0.0007011547141698993,0.0,0.00021346235947061336,0.0019822490490561994,0.0,0.026372575894959546,0.0029017648202417897,0.1811811811811812,0.05885688715210821,0.7063753501273595,0.05684369955766019,0.0,0.0,0.002376047567770027,0.0,0.2895846149613135,0.0006066734074823053,5.412024164687895e-06,0.0,0.0,0.007198859586600145,0.0016445525620647676,0.28758169934735633,0.0,0.2302999751063752,0.32907603272799824,0.0,0.003372936599726632,0.16983179598480724,0.0,0.007365385820848738,0.0,3.5797643083179403e-06,0.000352675373339946,0.0,0.1146576196081146,0.032839394331564645,0.7826503537735849,0.0008073259059349983,0.19857227130666247,0.00013056534795665223,0.0,0.0009872581988708204,0.004327842710325872,0.03264626808347204,0.0,0.1984767223965635,0.02268259488885529,0.0,0.6194690265486722,0.00023349210796675074,0.6000000000000014,0.0,0.10008665511265169,0.5705290315856448,0.340429091906705,0.0007117437722419928,0.007526690039019946,0.025240206340886445,0.23049258052668484,0.10005053057099544,0.0019750022426217742,0.0,0.0006191490415572837,0.0846456692913386,9.52217715058371e-06,1.3675105088771283e-05,1.0,0.0,0.5587606837606831,0.06476121763281743,0.557692307692264,0.0,0.003827344248352113,7.594880157258695e-05,4.1257367387033395e-05,0.0,0.0012285012285012283,0.0,9.365926758452749e-05,0.003208392748013853,0.0,0.0334094616639478,0.17453752180464344,0.003861003861003861,0.01507430171944293,0.006406504065040654,0.3126514784294717,0.0,0.041036143859493904,0.0,0.0,0.0015604863478145662,0.0672389079039696,0.036889256944967246
0.0002139495079161318,0.413255132337528,0.0007668879686233282,0.0,0.00028461647929415115,0.0028349733021411855,0.0,0.027095385033516314,0.139349515052455,0.17817817817817816,0.05805195381107045,0.7157840132218212,0.05684369955766019,0.0,0.0,0.00016386534950138098,0.0,0.280524098720889,0.00197891087678752,9.471042288203817e-06,0.0,0.0,0.00748396293656451,0.03941379305751209,0.28104575163433765,0.0,0.23052281692378532,0.31590500898024354,0.0,0.005635579854904847,0.1665762344004338,0.0,0.0067385444743935305,0.0,2.1478585849907642e-05,0.000529013060009919,0.0,0.13563664058713565,0.020059531512876927,0.7814711084905666,0.00089959172375614,0.17429347651966223,0.00026113069591330456,0.0,0.0009564063801561079,0.004565509891938099,0.02093201894763795,0.0,0.17554524179433223,0.014479056404052622,0.0,0.7020648967551626,0.00014009526478005044,0.5500000000000007,0.0,0.1219670710571924,0.5706811271016727,0.03428996941518026,0.00042704626334519574,0.0076158218947451825,0.05292083719985394,0.23087848263020336,0.12213960874900742,0.003326555631970816,0.0,0.0004457873099212443,0.06496062992125984,2.856653145175113e-05,1.5880767199863443e-05,1.0,0.0,0.5598290598290596,0.06476121763281743,0.5587770061728179,0.0,0.0068277931344059364,1.340272968928005e-05,4.9115913555992105e-05,0.0,0.0010749385749385752,0.0,0.00028097780275358243,0.0032762952400353096,0.0,0.024078303425774883,0.20556619019647787,0.0019305019305019305,0.02149303664514121,0.006243902439024389,0.5494079357385222,0.0,0.0424289430670179,0.0,0.0,0.001845785106049839,0.05422206231628772,0.031920499887073704
0.0001069747539580659,0.4005903657716765,0.0007011547141698993,0.0,0.00014230823964707557,0.0037680590031608837,0.0,0.026700593008080933,0.002025715060615443,0.1501501501501501,0.0724386255124899,0.7254828196242897,0.05684369955766019,0.0,0.0,0.00013655445791781748,0.0,0.272197203151336,0.0007077856420626895,5.412024164687895e-06,0.0,0.0,0.007056307911617966,0.00224693916717253,0.27450980392131896,0.0,0.2559632701263109,0.3250848134104971,0.0,0.006510356429397539,0.20206185567010282,0.0,0.006769886541716286,0.0,7.159528616635881e-06,0.000352675373339946,0.0,0.07145329917607146,0.03471593115051119,0.7264314727463317,0.22690471247664523,0.17146176856239823,0.0,0.0,0.0009564063801561079,0.00505617762171818,0.028805530661887097,0.0,0.17306787884577024,0.02196431271737486,0.0,0.42014327855035827,0.008966096945923228,0.5500000000000007,0.0,0.17670421721548235,0.5705958163847802,0.15721562071808753,0.0007117437722419928,0.008120902410521522,0.05303929459843021,0.2561917526883113,0.1769291850140764,0.0037870406363065515,0.0,0.0007182128882064491,0.07775590551181105,9.52217715058371e-06,1.4116237510989715e-05,1.0,0.0,0.5608974358974361,0.06476121763281743,0.5598290598290419,0.0,0.0034020837763129932,8.9351531261867e-06,3.929273084479377e-05,0.0,0.0015356265356265353,0.0,0.00018731853516905497,0.002767026549874381,0.0,0.027928221859706365,0.17687819868254517,0.001287001287001287,0.02911771570839493,0.005170731707317071,0.33217921196593037,0.0,0.04154121358688999,0.0,0.0,0.001080973659171113,0.10267839815205143,0.02905970036889257
0.0002139495079161318,0.42677598828165253,0.0005477771204452329,0.0,0.00021346235947061336,0.005406539636051932,0.0,0.026984093512992996,0.0012552712994098065,0.09109109109109115,0.10380146231796614,0.7305192124651967,0.05684369955766019,0.0,0.0,0.00015606223762036284,0.0,0.26723077273072704,0.00020222446916076843,6.765030205859869e-06,0.0,0.0,0.003136136849607986,0.0016538776076150648,0.26797385620920977,0.0,0.3384634675664704,0.38994212731989597,0.0,0.004352854589422773,0.22181226261530096,0.0,0.0035729956747947086,0.0,7.15952861663588e-05,0.0002755276354218326,0.0,0.12892058436612874,0.03989258444415685,0.7979477856394137,0.0008073259059349983,0.25961447739351184,0.00026113069591330456,0.0,0.000740443649153117,0.006213846796668059,0.016067084880297025,0.0,0.2600509070272487,0.022758203538484796,0.0,0.6312684365781713,4.669842159335015e-05,0.6000000000000014,0.0,0.24927787406123625,0.5706141392733981,0.4516679956768229,0.0003558718861209964,0.009091449283974092,0.06083976482153007,0.3383798153439128,0.2491879015375731,0.002767395269563137,0.0,0.000643915003219575,0.08366141732283461,4.761088575291855e-06,0.00027350210177542566,1.0,0.0,0.5619658119658109,0.06476121763281743,0.5608974358974024,0.0,0.001724667469936443,2.68054593785601e-05,4.3222003929273235e-05,0.0,0.0013820638820638822,0.0,9.365926758452749e-05,0.0016805866775310672,0.0,0.017487765089722676,0.23313165461088398,0.0006435006435006435,0.03940714230140823,0.0033170731707317103,0.44276712139048546,0.0,0.04160807617809313,0.0,0.0,0.0007407228973707348,0.2033404964741754,0.0190469020552586
0.0002139495079161318,0.4316442590038043,0.0006573325445342823,0.0,0.00028461647929415115,0.003973427147882922,0.0,0.02700752330678738,0.0012600715720652933,0.09209209209209201,0.09824890043955542,0.7398278864040151,0.05684369955766019,0.0,0.0,0.0001482591257393447,0.0,0.2578511487972719,0.0002888920988010978,4.059018123515921e-06,0.0,0.0,0.0040270848182466165,0.002681786732013411,0.2614379084971006,0.0,0.32993543822247506,0.39074037118339655,0.0,0.00608137945536747,0.22235485621269646,0.0,0.004043126684636113,0.0,7.159528616635881e-06,0.0003306331625061998,0.0,0.12213529045212224,0.06140804969587162,0.806751179245282,0.0007842594514797137,0.30299451499873464,0.00013056534795665223,0.0,0.24980717613303302,0.005037010913523645,0.013314556394827815,0.0,0.30388292507508224,0.037464085891425976,0.0,0.5440370838600934,9.33968431867003e-05,0.6000000000000014,0.0,0.4050404390525708,0.57067110131009,0.7183739548176744,0.01188612099644128,0.013122189870659776,0.0556676790077119,0.3298627128849737,0.40482206020356604,0.0037750799868432857,0.0,0.00047055327158353563,0.08858267716535434,9.52217715058371e-06,1.3675105088771283e-05,1.0,0.0,0.5630341880341874,0.06476121763281743,0.5619658119657629,0.0,0.0018427953788361998,1.340272968928005e-05,3.536345776031431e-05,0.0,0.0015356265356265353,0.0,0.00028097780275358243,0.0017145379235417937,0.0,0.014159869494290378,0.21487009866953816,0.001287001287001287,0.02407998132731658,0.003284552845528456,0.4405512083650718,0.0,0.041822036469943216,0.0,0.0,0.0008220217519602057,0.1874369062521833,0.01806820748324927
0.0002139495079161318,0.44568348932225954,0.0006135103748986619,0.0,0.00021346235947061336,0.0034912584602746575,0.0,0.026490896353621188,0.0025009420535086393,0.1811811811811812,0.09897723745264803,0.7492848673568631,0.05684369955766019,0.0,0.0,0.00016776690544189005,0.0,0.24531367153485917,0.001054456160624007,5.412024164687895e-06,0.0,0.0,0.007305773342836781,0.01788138423016888,0.2483660130719727,0.0,0.3534201946875435,0.38215924965076864,0.0,0.0045757543896540855,0.1982637004883343,0.0,0.007020623080298376,0.0,7.159528616635881e-06,0.0003306331625061998,0.0,0.15661566156615647,0.05716966481169924,0.8749426755765191,0.0007381265425691411,0.3052715797221023,0.0024807416111763936,0.0,0.000802147286582542,0.0030283398947364387,0.040711816668800416,0.0,0.30475076065549817,0.03822017238772115,0.0,0.6005056890012641,0.00014009526478005044,0.5500000000000007,0.0,0.3821490467937608,0.5706353248931935,0.7237658670999894,0.00042704626334519574,0.005377621962089251,0.03810164821512098,0.3533582227697687,0.3825886089655671,0.002727028077624615,0.0,0.000495319233245827,0.07874015748031493,9.52217715058371e-06,1.2351707822116041e-05,1.0,0.0,0.5641025641025639,0.06476121763281743,0.5630341880341803,0.0,0.00392184657547192,2.68054593785601e-05,3.732809430255415e-05,0.0,0.0015356265356265353,0.0,0.00018731853516905497,0.0032762952400353096,0.0,0.03862969004893965,0.22231916474480923,0.001287001287001287,0.030712674083871468,0.006243902439024389,0.4929714008725158,0.0,0.04102688596225042,0.0,0.0,0.0013248702229395257,0.21054537636528037,0.035082436196642315
0.0002139495079161318,0.5072851571986178,0.0006792436293520908,0.0,0.00014230823964707557,0.0018617068771541335,0.0,0.025900465550002694,0.003012171091317987,0.1701701701701701,0.09895036154810585,0.7618307905765391,0.05684369955766019,0.0,0.0,0.00014435756979883562,0.0,0.2358111060657393,0.00043333814820164666,5.412024164687895e-06,0.0,0.0,0.00694939415538133,0.005932457929801907,0.23529411764684482,0.0,0.39301052598520336,0.4735581720215527,0.0,0.0023761959835979394,0.27563754747693947,0.0,0.0067385444743935305,0.0,1.0739292924953821e-05,0.000352675373339946,0.0,0.23755452468323757,0.09337388378413357,0.6599187631027252,0.0008073259059349983,0.2005336567331543,0.0,0.0,0.000802147286582542,0.003910008471685021,0.13705031366022277,0.0,0.20443188937554607,0.06162104944805686,0.0,0.6561314791403294,9.33968431867003e-05,0.6000000000000014,0.0,0.353264009243212,0.5708507048017442,0.10670620032227868,0.00014234875444839857,0.006595757323667479,0.030564636229006292,0.39359016378920886,0.3532808777882047,0.001450228747420985,0.0,0.0005448511565704097,0.12401574803149606,9.52217715058371e-06,1.3675105088771283e-05,1.0,0.0,0.5651709401709404,0.06476121763281743,0.5641025641025408,0.0,0.00352021168521275,1.340272968928005e-05,3.929273084479377e-05,0.0,0.0015356265356265353,0.0,0.00018731853516905497,0.0031235146329870317,0.0,0.13533442088091358,0.2526826318924797,0.0006435006435006435,0.03347467517311133,0.005853658536585364,0.6140848971677862,0.0,0.039759582695138476,0.0,0.0,0.0016350102978549147,0.2223741778616759,0.13769479786192876
0.00032092426187419767,0.4118062260302918,0.003702973334209776,0.0,0.0004269247189412267,0.0020626104969909097,0.0,0.026235511601262404,0.003957824804448893,0.5185185185185186,0.08174843884589492,0.7684148662951031,0.05684369955766019,0.0,0.0,0.0006788707336485788,0.0,0.22920430191061314,0.001545572728585873,5.412024164687895e-06,0.0,0.0,0.021097647897362806,0.00122486882509443,0.22875816993473563,0.0,0.2750662405961908,0.36719217721013786,0.0,0.0034276101356324256,0.18372219207813334,0.0,0.01940073967278881,0.0,3.5797643083179403e-06,0.0018625668154515895,0.0,0.13452883749913447,0.059175617962986926,0.8088148584905666,0.0039674301663091376,0.16015492387690625,0.00013056534795665223,0.0,0.005121401906642394,0.0028980062790136046,0.04327230828319037,0.0,0.1633739109913666,0.053682141236957505,0.0,0.6531816266329535,4.669842159335015e-05,0.6000000000000014,0.0,0.3625072212593876,0.5708515511290813,0.04511750811349395,0.00028469750889679714,0.008853764335373465,0.016619741443092265,0.27508028648972416,0.3624485670973797,0.001043566665669946,0.0,0.002377532319579969,0.06988188976377951,4.761088575291855e-06,7.411024693269603e-05,1.0,0.0,0.5662393162393151,0.06476121763281743,0.5651709401709013,0.0,0.013064946724313083,8.9351531261867e-06,0.00030844793713163065,0.0,0.0012285012285012283,0.0,9.365926758452749e-05,0.009744007605079107,0.0,0.04685154975530181,0.20257575424615176,0.001287001287001287,0.01507430171944293,0.01856910569105691,0.6077833945017658,0.0,0.04126039070383679,0.0,0.0,0.0016681320534284029,0.12296728862349905,0.06956259881050966
