net.if.in[tapb89bdf1b-26]_avg,net.if.out[tape68a668f-e0]_avg,system.boottime_avg,net.if.out[enp2s0f1.23]_avg,"vfs.fs.size[boot,pfree]_avg",net.if.out[tap66653908-8d]_avg,net.if.in[tap96f38058-08]_avg,net.if.in[tap211a7af5-b9]_avg,"system.cpu.load[percpu,avg5]_avg",kernel.maxproc_avg,net.if.in[tap13bbae2c-07]_avg,"vfs.fs.size[boot,total]_avg","vfs.fs.size[,used]_avg",net.if.out[tap70aa4b79-80]_avg,net.if.out[tapc4223565-7c]_avg,proc.num[]_avg,"system.cpu.util[,nice]_avg","vfs.fs.size[,free]_avg",agent.ping_avg,net.if.in[tap66653908-8d]_avg,"icmpping[,{$PING},,,]_avg",net.if.out[tapb89bdf1b-26]_avg,net.if.in[tape68a668f-e0]_avg,net.if.out[tap13bbae2c-07]_avg,"system.swap.size[,pfree]_avg",net.if.out[tap96f38058-08]_avg,net.if.out[tap211a7af5-b9]_avg,net.if.in[tapc4223565-7c]_avg,net.if.in[tap70aa4b79-80]_avg,"system.swap.size[,total]_avg",system.localtime_avg,vfs.file.cksum[etcpasswd]_avg,vm.memory.size[total]_avg,"system.cpu.util[,user]_avg",net.if.out[tap0db1b6d1-38]_avg,net.if.out[tap10455d2a-8b]_avg,net.if.in[tap5535a4b6-c7]_avg,net.if.in[tap722b421a-52]_avg,net.if.in[enp2s0f1]_avg,net.if.in[tap3d0ceb48-00]_avg,"icmppingloss[,{$PINGL},,,]_avg",net.if.out[brq8cbe41b6-0f]_avg,"system.cpu.util[,system]_avg","system.cpu.util[,steal]_avg",net.if.in[enp2s0f0]_avg,net.if.in[tap10455d2a-8b]_avg,net.if.out[tap5535a4b6-c7]_avg,"vfs.fs.size[,pfree]_avg",system.cpu.switches_avg,net.if.in[tap0db1b6d1-38]_avg,net.if.out[tap722b421a-52]_avg,net.if.out[tap3d0ceb48-00]_avg,net.if.in[brq8cbe41b6-0f]_avg,"vfs.fs.size[,total]_avg",net.if.in[tap20db8a2c-c4]_avg,net.if.out[tapc8a07206-cc]_avg,"system.cpu.load[percpu,avg1]_avg","icmppingsec[,{$PINGS},,,]_avg",net.if.in[tap7a6a2f21-55]_avg,net.if.in[tapd9c26218-d1]_avg,"system.cpu.util[,idle]_avg",net.if.in[tapc8a07206-cc]_avg,net.if.out[tap20db8a2c-c4]_avg,net.if.in[enp2s0f1.23]_avg,"vfs.fs.size[boot,free]_avg",kernel.maxfiles_avg,"system.cpu.load[percpu,avg15]_avg",net.if.out[tapd9c26218-d1]_avg,net.if.out[tap7a6a2f21-55]_avg,"vfs.fs.size[boot,used]_avg",net.if.out[tapbbc5aad3-e8]_avg,net.if.in[tape78f7981-08]_avg,"vfs.fs.inode[boot,pfree]_avg",net.if.in[ens2f0]_avg,"system.swap.size[,free]_avg","system.cpu.util[,softirq]_avg","system.cpu.util[,iowait]_avg","system.cpu.util[,interrupt]_avg",net.if.out[ens2f1]_avg,net.if.out[enp2s0f0]_avg,system.cpu.intr_avg,net.if.out[enp2s0f1]_avg,net.if.out[tape78f7981-08]_avg,net.if.in[tapbbc5aad3-e8]_avg,net.if.out[ens2f0]_avg,vm.memory.size[available]_avg,system.users.num_avg,net.if.in[ens2f1]_avg,"vfs.fs.inode[,pfree]_avg",system.uptime_avg,"proc.num[,,run]_avg"
0.16464508232254113,0.0015897320046520582,0.0,0.238590887288878,0.0,0.001571354541047459,0.005300152430508448,0.02777389647507145,1.0,0.0,4.1410733952115526e-07,0.0,0.6347678886644346,1.5533399375044078e-05,0.003963970584406646,0.3333333333333428,0.0,0.36527994599441627,0.0,0.0,0.0,0.047878494827913724,0.0,1.3132002893081183e-05,0.0,0.003893817474331998,0.03721181995608685,0.003733923806531661,0.009396903222764867,0.0,0.46688034188031224,0.0,0.0,0.2312045270816494,0.0016148870834135198,0.0022134057214449783,4.880127183622292e-05,1.670118244371701e-05,0.2538737228430526,0.019644277956879057,0.0,0.0,0.35996437702892925,0.0,0.0022334108502989813,0.016050386021942302,0.0017279979500043835,0.36496350364973296,0.26400437636761487,0.0,3.030844591875889e-05,0.01662634552343779,0.19916142557651995,0.0,0.2368426509534747,0.007927791356000372,0.9354969574036511,0.24549592262469183,1.3024338146549853e-05,0.0003579261605946144,0.4796131192400317,0.019927536231884056,0.2433540640821197,0.254023764855211,0.0,0.0,0.9167801482826448,0.001577761081893312,0.0003531251576451601,0.0,0.0035118818669832956,0.018288222384784197,0.0,0.2149532710280374,0.0,0.28003404669260695,0.0014279505804929535,0.0,0.0,0.007492405265347675,0.32091045965813475,0.23817711823119167,0.008108129018281974,0.02177093956458121,0.0,0.3999027819266816,0.0,0.08841096769021087,0.0,0.46688034188034244,0.0
0.09292204646102321,0.001547896951898057,0.0,0.24368854934956646,0.0,0.10726166396415976,0.0035040062887560556,0.027018100984439505,0.1696481226656182,0.0,6.211610092817329e-07,0.0,0.6345125054986234,1.7829641021789707e-05,0.004902304158602837,0.6666666666666856,0.0,0.36511990187352694,0.0,0.0014418634761268604,0.0,0.029914345415925536,0.0,1.2121848824382664e-05,0.0,0.0027354530362788537,0.03400981946816296,0.007339687655106238,0.009397151352025325,0.0,0.4679487179487296,0.0,0.0,0.4296685529506874,0.0015563160493000765,0.0028398413029860105,4.692429984252199e-06,1.3664603817586653e-05,0.24925132769225614,0.00024775315394759883,0.0,0.0,0.32488724180528017,0.0,0.0008641327084022801,0.02976432344575376,0.0002545636004396704,0.3655717761557753,0.2890955506929248,0.0,3.344380239311308e-05,0.00013279183044474308,0.18238993710691798,0.0,0.24423115378051466,0.001237508894595181,0.09915966386554623,0.210032239711739,0.00017655213931989803,9.900085293042524e-05,0.4857088827955973,0.004347826086956524,0.25626637033321403,0.2485857577797371,0.0,0.0,0.4231351187774247,0.0013523666416228389,0.0010341522473893972,0.0,0.0016305165810993859,0.005120702267739571,0.0,0.2060681848097934,0.0,0.2924975680933852,0.0004345936549326381,0.0,0.0,0.02776302210003096,0.3394207776104862,0.24341203663027067,0.0013694072864846446,0.009488759810224803,0.0,0.42336478557897994,0.0,0.09845265774071996,0.0,0.4679487179487172,0.0
0.04550052275026137,0.0032212990620581194,0.0,0.2772578113206259,0.0,0.0031845004262717105,0.0036671109231223515,0.026897427754842808,0.10792215451149989,0.0,7.0398247718596394e-06,0.0,0.6336676319616217,2.890563014138636e-05,0.0031940281468634006,0.6666666666666856,0.0,0.3663833000006207,0.0,0.0,0.0,0.02940922513685738,0.0,5.4548319709722096e-05,0.0,0.002678354287164413,0.03561844352281044,0.0042034854134981176,0.009397895739806695,0.0,0.46901709401709013,0.0,0.0,0.37388843977364594,0.003246508748002308,0.004836082689496764,5.630915981102638e-06,7.591446565325912e-06,0.26616669705714596,5.296437298119528e-05,0.0,0.0,0.43327874974862823,0.0,0.0005358116896350745,0.03677366924014628,0.0006085924487332513,0.36618004866181764,0.36254558716265495,0.0,0.00010973747660240245,7.216887687223077e-05,0.3972746331236898,0.0,0.2769562025037667,0.0028617393187513537,0.09655172413793103,0.25402996396738103,0.00013024338146549853,0.003815340562934081,0.4685784523657235,0.010144927536231883,0.26625532102573357,0.2660679465870271,0.0,0.0,0.12883946134059615,0.03006093997829535,0.0024970993290622003,0.0,0.003536966737461747,0.00402340892465252,0.0,0.21225483743582996,0.0,0.31772859922178986,0.0004966784627801575,0.0,0.0,0.012154498795349612,0.3691612788946949,0.2768394455538179,0.002885813095247306,0.009001019819979604,0.0,0.4419585263625363,0.0,0.15739998396536517,0.0,0.4690170940170937,0.0
0.006400503200251599,0.004124936201544551,0.0,0.22126587901056247,0.0,0.004070476922819746,0.0004818320391371316,0.02695458875833598,0.11395059301487451,0.0,8.972325689625031e-07,0.0,0.6304599965220419,3.2552602168570605e-05,0.0018177204261101362,0.3333333333333428,0.0,0.3695934944505552,0.0,0.0,0.0,0.00426546013435336,0.0,7.273109294629609e-05,0.0,0.00019931692977911237,0.03644181507684801,0.0018162711022849014,0.009409805944308628,0.0,0.47008547008545065,0.0,0.0,0.23403395311236874,0.004175278003229775,0.005145124243057006,0.000214913293278751,1.670118244371701e-05,0.21036645515708183,0.0005079309262218855,0.0,0.0,0.355224223620328,0.0,0.0005874608182279062,0.024685087362860625,0.03894148746063537,0.36982968369829905,0.3437272064186726,0.0,0.000145271516645085,0.0008192737606016978,0.4664570230607965,0.0,0.22085449477754585,0.1804442656931597,0.09892784700086932,0.2259624502180922,0.0001331376788313985,0.00013707810405751188,0.48407648625950417,0.0818840579710145,0.20747450758492755,0.20992718520803935,0.0,0.0,0.12936904221516113,0.003998664329242842,0.0031781264188064373,0.0,0.004306236098800945,0.07827359180687636,0.0,0.217125180992497,0.0,0.2490272373540856,0.0003725088470851183,0.0,0.0,0.012169357152802408,0.3126206713311486,0.2205223637199947,0.18006545302623533,0.010198199796036004,0.0,0.44982512569990973,0.0,0.168083059408322,0.0,0.4700854700854702,0.0
0.00492150246075123,0.004233707338704956,0.0,0.17483532867497384,0.0,0.004220925761856205,0.00032770564152494354,0.027094315655763736,0.1378677675119586,0.0,6.211610092817329e-07,0.0,0.6318041135127253,3.228245609248289e-05,0.007679677223467908,0.6666666666666856,0.0,0.3682510331304911,0.0,0.0,0.0,0.011198991486348803,0.0,6.818539963715259e-05,0.0,0.00022998107282205273,0.036655281776042936,0.006567861996354202,0.009402486131125149,0.0,0.4711538461538112,0.0,0.0,0.3556992724333061,0.004208747165580312,0.005980371685111712,5.630915981102638e-06,1.2146314504521468e-05,0.18415475327686856,0.004384228085087544,0.0,0.0,0.33244275905656584,0.0,0.0005050063424838483,0.038500609508329946,0.0008058370927825319,0.36800486618017203,0.20707512764405533,0.0,0.00014318127899551553,0.0036925220249799753,0.4716981132075473,0.0,0.17199487835396302,0.003820808712062619,0.13161402492031296,0.20386876540868581,0.0002489095734673972,0.0006853905202875594,0.5019994771881624,0.0054347826086956555,0.17846522735153475,0.18423395109667795,0.0,0.0,0.1486609169314571,0.00434927790299691,0.003304242546536853,0.0,0.003436627255547938,0.005852231163130939,0.0,0.21633539555087533,0.0,0.22294503891050582,0.0005587632706276777,0.0,0.0,0.008617146684628124,0.26312992649012484,0.17415205518013555,0.003883855693871707,0.004079279918414402,0.0,0.45136952150655674,0.0,0.1572195943237393,0.0,0.4711538461538467,0.0
0.003978001989000994,0.0019076784055824698,0.0,0.18638918710113955,0.0,0.0018388191437789404,0.00029478544009321403,0.02608447126071769,0.14088198676364588,0.0,8.282146790423105e-07,0.0,0.6332989608103325,2.1206466972886236e-05,0.001790801422934578,0.3333333333333428,0.0,0.36664097511447835,0.0,0.0,0.0,0.0025903604054777494,0.0,3.131477612965529e-05,0.0,2.1676376978630265e-05,0.03330080507440839,0.0017922690975801497,0.009397399481285781,0.0,0.47222222222222854,0.0,0.0,0.2918350848827811,0.001916109544568374,0.005562747964084361,6.569401977953092e-06,5.46584152703466e-05,0.18993129387467506,0.00020246907444632924,0.0,0.0,0.2903272142262059,0.0,0.0004653057940373962,0.07954083705810647,0.00033042692507400913,0.36678832116797366,0.21269146608315104,0.0,7.73387930340741e-05,0.00018571864452560812,0.19811320754716988,0.0,0.18658523980592956,0.001539151687652755,0.11776296725586788,0.27792527972691067,0.0001953650721982478,0.003921956866089923,0.503153556510954,0.0032608695652173933,0.193263562287863,0.1894217679299456,0.0,0.0,0.16129520351036467,0.028741965105601466,0.0018412954648640463,0.0,0.002065321002725891,0.00402340892465252,0.0,0.2020534421482164,0.0,0.22793044747081712,0.0006208480784751975,0.0,0.0,0.008729152123898312,0.2711717296962182,0.185867234139773,0.0016556675667102495,0.007626479847470403,0.0,0.44640678425774016,0.0,0.13477110558807023,0.0,0.47222222222222143,0.0
0.0032470016235008115,0.001096078382154841,0.0,0.18509250866634397,0.0,0.0010949332174320058,0.0002883011579930249,0.027202286440139726,0.11768560382674792,0.0,1.1733041286432732e-06,0.0,0.6331661523758108,1.5533399375044078e-05,0.001979234445163485,0.3333333333333428,0.0,0.36684903294053584,0.0,1.765547113624727e-05,0.0,0.0021197782651492915,0.0,1.9192927305272515e-05,0.0,3.700844850009974e-06,0.033903086118565504,0.0020976677395323946,0.009396282899613724,0.0,0.47329059829058906,0.0,0.0,0.25101050929668567,0.001104482357567797,0.004117769889329714,3.0031551899214112e-05,2.7329207635173292e-05,0.1913796223209633,0.0040302120777939805,0.0,0.0,0.32888046194949583,0.0,0.00045649007331964066,0.06521739130434782,0.0005074413492207994,0.36678832116797366,0.21072210065645514,0.0,5.748153536316316e-05,0.0020838266118804833,0.11530398322851143,0.0,0.18249273519907158,0.0022661881632274235,0.10408577223993046,0.22861748530248444,0.0003748115088840458,0.0009062385768246618,0.501765880409573,0.011956521739130442,0.1886329092884784,0.19108639190264287,0.0,0.0,0.14064154940233015,0.0013523666416228389,0.0012611612773041417,0.0,0.0009030553372242761,0.012435991221653259,0.0,0.13242069237857046,0.0,0.22385700389105057,0.0005587632706276777,0.0,0.0,0.009258665327626661,0.27427154370737755,0.18395779786651018,0.0023519763564482047,0.006517979869640403,0.0,0.49273116919008286,0.0,0.08662711456746572,0.0,0.47329059829059794,0.0
0.003153501576750788,0.0012634185931708463,0.0,0.17270188292102584,0.0,0.0012788151318099007,0.0004648731474904831,0.026897427754842808,0.10674267741301355,0.0,7.59196789122118e-07,0.0,0.6341079906025264,3.120187178813199e-05,0.0025587789697350824,0.6666666666666856,0.0,0.3659431728073059,0.0,2.3540628181663027e-05,0.0,0.002106826463121902,0.0,1.9192927305272515e-05,0.0,0.012008712846161167,0.033819224201024636,0.0029003915013558444,0.009397771675176466,0.0,0.4743589743589496,0.0,0.0,0.3326596604688765,0.0012634608787328583,0.003474629358947587,6.569401977953092e-06,1.973776106984738e-05,0.17810908879651352,0.00042150569877567396,0.0,0.0,0.2926541986267919,0.0,0.01108320224226366,0.051198699715562776,0.00021241730897614882,0.36618004866181764,0.19671772428884038,0.0,4.3894990640961024e-05,0.0003556747726224438,0.12683438155136262,0.0,0.17188323317647386,0.0009900071156761434,0.09481309765285426,0.19429167456855684,0.0007539644638169415,3.046180090166931e-05,0.5055673898897091,0.002898550724637683,0.1772620728340537,0.17789101285005465,0.0,0.0,0.12165229232864277,0.0011353201435846064,0.002471876103516117,0.0,0.0009866715721524519,0.0036576444769568367,0.0,0.12044227984730815,0.0,0.20671206225680933,0.0004345936549326381,0.0,0.0,0.02233450308470373,0.26194314055442386,0.17254178817064517,0.0010908837705894629,0.005631179887376402,0.0,0.5061980927783374,0.0,0.11575002004329352,0.0,0.47435897435897445,0.0
0.003493501746750873,0.0011295464243580421,0.0,0.17048010212128759,0.0,0.0011283662927734413,0.00029029632171616,0.026402032391235314,0.1050389882707555,0.0,3.685555321738282e-05,0.0,0.6755565841867543,0.003887266961864288,0.0018064223043393727,0.6666666666666856,0.0,0.3245078516686135,0.0,0.0,0.0,0.0022838344241628812,0.0,0.014336611620004283,0.0,6.872997578590044e-06,0.033033971700414735,0.0018436763763134602,0.00946575909254167,0.0,0.47545851139602746,0.0,0.0,0.4353274050121261,0.0011379515199183357,0.0019544790144080185,4.692429984252199e-06,1.8219471756782195e-05,0.17652193380824216,7.532033328464414e-05,0.0,0.0,0.3266396621563389,0.0,0.0051871343040676,0.021028037383177572,0.00018207197912241315,0.324209245742054,0.19679066374908827,0.0,4.807546594010016e-05,7.622092002551676e-05,0.11844863731656186,0.0,0.1715740795650411,0.0008894595179902865,0.09434946392350044,0.3051393893419307,0.00036612861678634586,0.0032746435969294506,0.502477794401464,0.0036231884057971037,0.17502836556917944,0.17647142594741078,0.0,0.0,0.11756695415342713,0.019308790383170543,0.003026787065529942,0.0,0.0015887084636353015,0.004389173372348204,0.0,0.12472028432275906,0.0,0.20944795719844359,0.0005587632706276777,0.0,0.0,0.047236602817043095,0.26529093968647594,0.16959009240517203,0.0009980425986244029,0.0067840198643196025,0.0,0.5226863602730205,0.0,0.13511184157780806,0.0,0.4756054131054128,0.0
0.004071502035751018,0.04203586100722073,0.0,0.17343283016162436,0.0,0.04179970244562946,0.0002883011579930249,0.02677675452524611,0.12830089771312495,0.0,8.972325689625031e-07,0.0,0.6959962569867102,4.61949790110006e-05,0.0018098608631391705,0.3333333333333428,0.0,0.30537964635936987,0.0,0.0,0.0,0.0027198784257516364,0.0,7.576155515239176e-05,0.0,6.027090184302069e-05,0.07016192973896072,0.0018078524886944282,0.009397771675176466,0.0,0.47649572649572747,0.0,0.0,0.4462409054163299,0.04145155757114288,0.0429985383169764,3.0031551899214112e-05,1.670118244371701e-05,0.17950233709870697,0.00233199018684851,0.0,0.0,0.30859835100117794,0.0,0.000669372176692583,0.050182852498984146,0.008631560491729213,0.3053527980536046,0.19956236323851206,0.11764705882352941,0.0001484068731194394,0.001963053785915792,0.18553459119496862,0.0,0.17249561518657391,0.03941465829285648,0.11440162271805274,0.2192300398255263,0.0005122906337642943,6.853905202875594e-05,0.5065407098004977,0.010144927536231883,0.17719820582508083,0.17907462714446942,0.0,0.0,0.1462399757905886,0.0416228399699474,0.005347323815769561,0.0,0.040888338879876925,0.010972933430870524,0.0,0.34836119520863496,0.0,0.21589250972762644,0.0005587632706276777,0.0,0.0,0.00863430023550859,0.26157116287308474,0.17335399390020267,0.039751495129706854,0.005631179887376402,0.0,0.5222814195945698,0.0,0.2645714743846709,0.0,0.4764957264957257,0.0
0.003570001785000892,0.0012968866353740473,0.0,0.17352537240502872,0.0,0.0012537403253038235,0.0003890569260113485,0.026840266751349637,0.11028110870847257,0.0,4.831252294413478e-07,0.0,0.6975733583186319,1.7829641021789707e-05,0.0017869698859862323,0.6666666666666856,0.0,0.3023615067299943,0.0,0.0,0.0,0.0021586336712314568,0.1553398058252427,1.414215696177981e-05,0.0,0.011993380774639696,0.033834471822395705,0.0017199944043087539,0.009400377032411264,0.0,0.477564102564088,0.0,0.0,0.32134195634599827,0.0013303992034339358,0.0029066610983503847,6.569401977953092e-06,6.073157252260727e-06,0.17870649151228382,5.97843399484159e-05,0.0,0.0,0.32615128271424054,0.0,0.000306410872911206,0.043986184477854524,0.00018038612746387218,0.30231143552316553,0.2057257476294675,0.38235294117647056,3.344380239311308e-05,6.213132835038526e-05,0.11740041928721179,0.0,0.17332137932391972,0.0009436005321288247,0.09742103738046942,0.25583159491750423,0.00020549511297889768,0.003914341415864506,0.5070635216382922,0.002898550724637683,0.17824353906007204,0.1785163967013664,0.0,0.0,0.1246784687547284,0.2241505968778696,0.0012107148262119755,0.0,0.000660568255932574,0.00402340892465252,0.0,0.12057391075424517,0.0,0.21078550583657585,0.0008071025020177564,0.0,0.0,0.027889837576892305,0.2606500752811974,0.1729007331084835,0.0011063572992503073,0.006917039861659202,0.0,0.5247816516067871,0.0,0.11184157780806545,0.0,0.4775641025641022,0.0
0.003349001674500837,0.0017487052051172649,0.0,0.17375792173037458,0.0,0.0017050868424131997,0.00028780236706224115,0.02682756430612893,0.10353187864491187,0.0,8.282146790423105e-07,0.0,0.6989667592864457,1.8369933173965143e-05,0.0017903102002488926,0.6666666666666856,0.2,0.30107313584960593,0.0,0.0,0.0,0.0021284127998342168,0.3689320388349514,1.7172619167875477e-05,0.0,5.286921214300118e-07,0.03439101000243962,0.0018071360109420476,0.009397027287395096,0.0,0.4786324786324485,0.0,0.0,0.5169765561843169,0.0017403964422280423,0.002965128419294215,5.630915981102638e-06,2.8847496948238477e-05,0.1794553751101784,0.00239444320952323,0.0,0.0,0.28837369645781263,0.0,0.0008368907404743093,0.03403088175538399,0.0003236835184398457,0.30109489051096716,0.20838803792851934,0.37254901960784315,4.703034711531543e-05,0.001992772197164384,0.1928721174004191,0.0,0.17239467524233873,0.0014463385205581176,0.09214720370906984,0.25109046083823244,0.000266275357662797,0.0036249543072986476,0.5053393549391814,0.0036231884057971037,0.17758078436342523,0.17911572022493344,0.0,0.0,0.11688606445755789,0.0282661323983638,0.0008323664430207357,0.0,0.0009866715721524519,0.004389173372348204,0.0,0.10556798736343298,0.0,0.20537451361867703,0.0011796113491028748,0.0,0.0,0.011486404228451763,0.2614294570897175,0.17308315062947427,0.001477721987110549,0.003369839932603202,0.0,0.5434338245990777,0.0,0.10620941233063416,0.0,0.4786324786324787,0.0
0.0033150016575008287,0.0006777278546148246,0.0,0.1511381733718419,0.0,0.0006686615068287067,0.00028780236706224115,0.026783105747856462,0.1077255749950855,0.0,6.211610092817329e-07,0.0,0.699914040174388,1.4993107222868615e-05,0.0017839243053349829,0.6666666666666856,0.0,0.3001797620929665,0.0,0.0,0.0,0.0021111437304643646,0.37378640776699024,1.616246509917685e-05,0.0,1.0573842428600235e-06,0.03341516223469139,0.0017942394113991964,0.0015821962293036936,0.0,0.4797008547008659,0.0,0.0,0.49353274050121243,0.0006777505375984202,0.0018876592190436407,2.9093065902363672e-05,1.2146314504521468e-05,0.1547096934252476,0.0002655944882304932,0.0,0.0,0.3137119710419719,0.0,0.0003427202500522553,0.030475416497358798,0.000443378986196247,0.2998783454988825,0.18253099927060534,0.3676470588235294,3.5534040042682754e-05,0.00023207717207373546,0.0723270440251571,0.0,0.15105173482591805,0.0019568109395786282,0.09597218197623877,0.25128010620140334,0.0008552648716234404,3.046180090166931e-05,0.5077448455758438,0.010869565217391304,0.15382493708533168,0.1544541063683911,0.0,0.0,0.12157663791799062,0.0006344436096502211,0.0035564748019976805,0.0,0.00013378597588507846,0.011704462326261891,0.0,0.11122811636172181,0.0,0.17813715953307394,0.0005587632706276777,0.0,0.0,0.00871953647143292,0.23230891860774067,0.150708821809477,0.00205797931189218,0.004522679909546402,0.0,0.5454576792129648,0.0,0.10089793954942675,0.0,0.4797008547008552,0.0
0.003153501576750788,0.0011044453927056413,0.0,0.07507402936609442,0.0,0.0010698584109259304,0.00030226730405497076,0.026738647189583995,0.1085774195662145,0.0,4.831252294413478e-07,0.0,0.7073422085902017,1.647891064135109e-05,0.02570204809404124,0.6666666666666856,0.0,0.2926960290448051,0.0,0.0,0.0,0.0020809228590671245,0.34466019417475724,1.4647233996129016e-05,0.0,0.00014116079642181173,0.03361338131251525,0.021088806163571512,4.96258520913885e-06,0.0,0.4807692307692264,0.0,0.0,0.4494745351657232,0.0011128496481554312,0.22200041762372102,6.569401977953092e-06,0.0007424434740888746,0.07450179004071932,6.394397687392217e-05,0.0,0.0,0.20764744749920994,0.0,0.0017687077839740693,0.06430312880942707,0.00017701442414679068,0.29257907542591965,0.14784828592268429,0.3480392156862745,0.02797678582066388,6.287180324134106e-05,0.11111111111111116,0.0,0.07407387027561768,0.0008585217956254068,0.09718922051579251,0.20728238194576137,1.7365784195399807e-05,2.284635067625198e-05,0.5186210003503953,0.0036231884057971037,0.07006749009898085,0.07477206703382047,0.0,0.0,0.12301407172038131,0.0009266215877786112,0.0004035716087373263,0.0,0.005476863387795378,0.00402340892465252,0.0,0.09490588390154009,0.0,0.09599951361867703,0.0005587632706276777,0.0,0.0,0.07894047203237953,0.16340448144539899,0.07453604662910218,0.0009516220126418728,0.037334279253314416,0.0,0.5422117909894677,0.0,0.08801010181993105,0.0,0.48076923076922995,0.0
0.004989502494751247,0.0018574763422776683,0.0,0.17352983525532079,0.0,0.0017970277996021463,0.00034566211503315965,0.02575420768497936,0.09999344734945284,0.0,4.831252294413478e-07,0.0,0.710479858250789,1.5263253298956333e-05,0.002650441122883972,0.3333333333333428,0.0,0.2895594071580945,0.0,0.0,0.0,0.0027414647624639512,0.3495145631067961,1.515231103047833e-05,0.0,4.335275395726053e-05,0.03296535740424494,0.002474982835879845,5.582908360281206e-06,0.0,0.48185274216524476,0.0,0.0,0.39369442198868265,0.001865905801042565,0.001745667153894341,4.692429984252199e-06,1.0628025191456282e-05,0.17574740388525867,9.911713167975932e-05,0.0,0.0,0.3106955097819529,0.0,0.0010093768403479338,0.000609508329947176,0.00031694011180568226,0.2895377128954806,0.19839533187454406,0.3431372549019608,3.344380239311308e-05,9.131838030222702e-05,0.1970649895178198,0.0,0.17334339962041,0.0015468861182439744,0.08884381338742393,0.21079082116442255,0.00018523503141759792,0.0028024856829535765,0.5026502110713751,0.0032608695652173933,0.1790709103012747,0.17496820402094365,0.0,0.0,0.11476774095929793,0.02182986893730695,0.0009080361196589816,0.0,0.007425121661621823,0.004754937820043888,0.0,0.11208371725681188,0.0,0.20330739299610895,0.0005587632706276777,0.0,0.0,0.015079010100952993,0.25569037286334245,0.17306000800616847,0.0016324572737189836,0.04979381900412362,0.0,0.4481526711194386,0.0,0.11220235709131723,0.0,0.48183760683760646,0.0
0.0032555016277508136,0.0017989072684220665,0.0,0.1931292082645111,0.0,0.04994901456010432,0.00028780236706224115,0.02692283264528422,0.0992071292837953,0.0,5.521431193615403e-07,0.0,0.7156110876806849,1.6208764565263373e-05,0.0017908996674717151,0.3333333333333428,0.0,0.2843051511217709,0.0,0.0006650227461319806,0.0,0.0021025091957794393,0.3398058252427184,1.515231103047833e-05,0.0,0.0,0.03429952427421322,0.0017992547556658607,6.575425402108975e-06,0.0,0.48290598290594744,0.0,0.0,0.2914308811641071,0.0017989674763414856,0.002647734391313425,3.190852389291499e-05,1.3664603817586653e-05,0.20178606175352803,0.00016933815102259306,0.0,0.0,0.2970496136056767,0.0,0.0004792281418576237,0.01869158878504673,0.0006675972567821813,0.2840632603406448,0.21323851203501099,0.3431372549019608,3.4488921217898025e-05,0.0001628427697693666,0.19077568134171896,0.0,0.19308362633768747,0.0029468180552547733,0.08809040857722399,0.25469372273847907,0.0007409401256703917,5.330815157792129e-05,0.5020161626723474,0.010144927536231883,0.2000020928984441,0.2015410686151658,0.0,0.0,0.11211983658647301,0.0016528925619834697,0.001992634818140545,0.0,0.012015652959178558,0.010972933430870524,0.0,0.09681453205212587,0.0,0.21935797665369647,0.0005587632706276777,0.0,0.0,0.022325467270577957,0.26793020990169164,0.19264023697608948,0.0030637586748470027,0.08220635835587284,0.0,0.4624247658352796,0.0,0.1175940030465806,0.0,0.48290598290598297,0.0
0.0037995018997509494,0.0017905402578712662,0.0,0.18671477789716648,0.0,0.0017385199177546353,0.0004070133995195646,0.02687837408701175,0.10969137015922939,0.0,7.59196789122118e-07,0.0,0.7166623791841147,9.387576144048371e-05,0.002226712434211774,0.6666666666666856,0.0,0.2833823267712887,0.0,0.0,0.0,0.0022320272160533264,0.3349514563106796,1.414215696177981e-05,0.0,0.00019297262432195234,0.03408605757501829,0.0022342463110799522,0.05700409971570591,0.0,0.4839743589743648,0.0,0.0,0.3698464025869037,0.0018073347669291216,0.00355815410315306,6.569401977953092e-06,1.3664603817586653e-05,0.19440574607371153,0.0003384466032189785,0.0,0.0,0.4329627395213881,0.0,0.0013909432226388344,0.04591629418935392,0.0002747938203421607,0.28345498783460243,0.24799416484318015,0.3333333333333333,3.030844591875889e-05,0.0003391100750618026,0.1677148846960168,0.0,0.18427736339584488,0.0012993843393249386,0.0973630831643002,0.2807699601744737,0.0002387795326867473,0.0003046180090166931,0.4889653331256918,0.0036231884057971037,0.19296541620169586,0.19399661333526114,0.0,0.0,0.12271145407777273,0.001619500793054512,0.0009080361196589816,0.0,0.009348295064969817,0.00402340892465252,0.0,0.09845991838883772,0.0,0.22720087548638132,0.0003725088470851183,0.0,0.0,0.012657701834417646,0.28902665840049596,0.18585591272315832,0.0014854587514409722,0.06376091872478164,0.0,0.45291816091066606,0.0,0.11496833159624789,0.0,0.4839743589743595,0.0
